Date,effective_interest_rate,,,,,,,,,,,,,,,
11/8/2010,2.020078103,,,,,,,,,,,,,,,
11/9/2010,2.020078103,,,,,,,,,,,,,,,
11/10/2010,2.020078103,,,,,,,,,,,,,,,
11/11/2010,2.020078103,,,,,,,,,,,,,,,
11/12/2010,2.020078103,,,,,,,,,,,,,,,
11/13/2010,2.020078103,,,,,,,,,,,,,,,
11/14/2010,2.020078103,,,,,,,,,,,,,,,
11/15/2010,2.020078103,,,,,,,,,,,,,,,
11/16/2010,2.020078103,,,,,,,,,,,,,,,
11/17/2010,2.020078103,,,,,,,,,,,,,,,
11/18/2010,2.020078103,,,,,,,,,,,,,,,
11/19/2010,2.020078103,,,,,,,,,,,,,,,
11/20/2010,2.020078103,,,,,,,,,,,,,,,
11/21/2010,2.020078103,,,,,,,,,,,,,,,
11/22/2010,2.020078103,,,,,,,,,,,,,,,
11/23/2010,2.020078103,,,,,,,,,,,,,,,
11/24/2010,2.020078103,,,,,,,,,,,,,,,
11/25/2010,2.020078103,,,,,,,,,,,,,,,
11/26/2010,2.020078103,,,,,,,,,,,,,,,
11/27/2010,2.020078103,,,,,,,,,,,,,,,
11/28/2010,2.020078103,,,,,,,,,,,,,,,
11/29/2010,2.020078103,,,,,,,,,,,,,,,
11/30/2010,2.020078103,,,,,,,,,,,,,,,
12/1/2010,2.020078103,,,,,,,,,,,,,,,
12/2/2010,2.020078103,,,,,,,,,,,,,,,
12/3/2010,2.020078103,,,,,,,,,,,,,,,
12/4/2010,2.020078103,,,,,,,,,,,,,,,
12/5/2010,2.020078103,,,,,,,,,,,,,,,
12/6/2010,2.020078103,,,,,,,,,,,,,,,
12/7/2010,2.020078103,,,,,,,,,,,,,,,
12/8/2010,2.020078103,,,,,,,,,,,,,,,
12/9/2010,2.020078103,,,,,,,,,,,,,,,
12/10/2010,2.020078103,,,,,,,,,,,,,,,
12/11/2010,2.020078103,,,,,,,,,,,,,,,
12/12/2010,2.020078103,,,,,,,,,,,,,,,
12/13/2010,2.020078103,,,,,,,,,,,,,,,
12/14/2010,2.020078103,,,,,,,,,,,,,,,
12/15/2010,2.020078103,,,,,,,,,,,,,,,
12/16/2010,2.020078103,,,,,,,,,,,,,,,
12/17/2010,2.020078103,,,,,,,,,,,,,,,
12/18/2010,2.020078103,,,,,,,,,,,,,,,
12/19/2010,2.020078103,,,,,,,,,,,,,,,
12/20/2010,2.020078103,,,,,,,,,,,,,,,
12/21/2010,2.020078103,,,,,,,,,,,,,,,
12/22/2010,2.020078103,,,,,,,,,,,,,,,
12/23/2010,2.020078103,,,,,,,,,,,,,,,
12/24/2010,2.020078103,,,,,,,,,,,,,,,
12/25/2010,2.020078103,,,,,,,,,,,,,,,
12/26/2010,2.020078103,,,,,,,,,,,,,,,
12/27/2010,2.020078103,,,,,,,,,,,,,,,
12/28/2010,2.020078103,,,,,,,,,,,,,,,
12/29/2010,2.020078103,,,,,,,,,,,,,,,
12/30/2010,2.020078103,,,,,,,,,,,,,,,
12/31/2010,2.020078103,,,,,,,,,,,,,,,
1/1/2011,2.020078103,,,,,,,,,,,,,,,
1/2/2011,2.020078103,,,,,,,,,,,,,,,
1/3/2011,2.020078103,,,,,,,,,,,,,,,
1/4/2011,2.020078103,,,,,,,,,,,,,,,
1/5/2011,2.020078103,,,,,,,,,,,,,,,
1/6/2011,2.020078103,,,,,,,,,,,,,,,
1/7/2011,2.020078103,,,,,,,,,,,,,,,
1/8/2011,2.020078103,,,,,,,,,,,,,,,
1/9/2011,2.020078103,,,,,,,,,,,,,,,
1/10/2011,2.020078103,,,,,,,,,,,,,,,
1/11/2011,2.020078103,,,,,,,,,,,,,,,
1/12/2011,2.020078103,,,,,,,,,,,,,,,
1/13/2011,2.020078103,,,,,,,,,,,,,,,
1/14/2011,2.020078103,,,,,,,,,,,,,,,
1/15/2011,2.020078103,,,,,,,,,,,,,,,
1/16/2011,2.020078103,,,,,,,,,,,,,,,
1/17/2011,2.020078103,,,,,,,,,,,,,,,
1/18/2011,2.020078103,,,,,,,,,,,,,,,
1/19/2011,2.020078103,,,,,,,,,,,,,,,
1/20/2011,2.020078103,,,,,,,,,,,,,,,
1/21/2011,2.020078103,,,,,,,,,,,,,,,
1/22/2011,2.020078103,,,,,,,,,,,,,,,
1/23/2011,2.020078103,,,,,,,,,,,,,,,
1/24/2011,2.020078103,,,,,,,,,,,,,,,
1/25/2011,2.020078103,,,,,,,,,,,,,,,
1/26/2011,2.020078103,,,,,,,,,,,,,,,
1/27/2011,2.275432492,,,,,,,,,,,,,,,
1/28/2011,2.275432492,,,,,,,,,,,,,,,
1/29/2011,2.275432492,,,,,,,,,,,,,,,
1/30/2011,2.275432492,,,,,,,,,,,,,,,
1/31/2011,2.275432492,,,,,,,,,,,,,,,
2/1/2011,2.275432492,,,,,,,,,,,,,,,
2/2/2011,2.275432492,,,,,,,,,,,,,,,
2/3/2011,2.275432492,,,,,,,,,,,,,,,
2/4/2011,2.275432492,,,,,,,,,,,,,,,
2/5/2011,2.275432492,,,,,,,,,,,,,,,
2/6/2011,2.275432492,,,,,,,,,,,,,,,
2/7/2011,2.275432492,,,,,,,,,,,,,,,
2/8/2011,2.275432492,,,,,,,,,,,,,,,
2/9/2011,2.275432492,,,,,,,,,,,,,,,
2/10/2011,2.275432492,,,,,,,,,,,,,,,
2/11/2011,2.275432492,,,,,,,,,,,,,,,
2/12/2011,2.275432492,,,,,,,,,,,,,,,
2/13/2011,2.275432492,,,,,,,,,,,,,,,
2/14/2011,2.275432492,,,,,,,,,,,,,,,
2/15/2011,2.275432492,,,,,,,,,,,,,,,
2/16/2011,2.275432492,,,,,,,,,,,,,,,
2/17/2011,2.275432492,,,,,,,,,,,,,,,
2/18/2011,2.275432492,,,,,,,,,,,,,,,
2/19/2011,2.275432492,,,,,,,,,,,,,,,
2/20/2011,2.275432492,,,,,,,,,,,,,,,
2/21/2011,2.275432492,,,,,,,,,,,,,,,
2/22/2011,2.275432492,,,,,,,,,,,,,,,
2/23/2011,2.275432492,,,,,,,,,,,,,,,
2/24/2011,2.531424273,,,,,,,,,,,,,,,
2/25/2011,2.531424273,,,,,,,,,,,,,,,
2/26/2011,2.531424273,,,,,,,,,,,,,,,
2/27/2011,2.531424273,,,,,,,,,,,,,,,
2/28/2011,2.531424273,,,,,,,,,,,,,,,
3/1/2011,2.531424273,,,,,,,,,,,,,,,
3/2/2011,2.531424273,,,,,,,,,,,,,,,
3/3/2011,2.531424273,,,,,,,,,,,,,,,
3/4/2011,2.531424273,,,,,,,,,,,,,,,
3/5/2011,2.531424273,,,,,,,,,,,,,,,
3/6/2011,2.531424273,,,,,,,,,,,,,,,
3/7/2011,2.531424273,,,,,,,,,,,,,,,
3/8/2011,2.531424273,,,,,,,,,,,,,,,
3/9/2011,2.531424273,,,,,,,,,,,,,,,
3/10/2011,2.531424273,,,,,,,,,,,,,,,
3/11/2011,2.531424273,,,,,,,,,,,,,,,
3/12/2011,2.531424273,,,,,,,,,,,,,,,
3/13/2011,2.531424273,,,,,,,,,,,,,,,
3/14/2011,2.531424273,,,,,,,,,,,,,,,
3/15/2011,2.531424273,,,,,,,,,,,,,,,
3/16/2011,2.531424273,,,,,,,,,,,,,,,
3/17/2011,2.531424273,,,,,,,,,,,,,,,
3/18/2011,2.531424273,,,,,,,,,,,,,,,
3/19/2011,2.531424273,,,,,,,,,,,,,,,
3/20/2011,2.531424273,,,,,,,,,,,,,,,
3/21/2011,2.531424273,,,,,,,,,,,,,,,
3/22/2011,2.531424273,,,,,,,,,,,,,,,
3/23/2011,2.531424273,,,,,,,,,,,,,,,
3/24/2011,2.531424273,,,,,,,,,,,,,,,
3/25/2011,2.531424273,,,,,,,,,,,,,,,
3/26/2011,2.531424273,,,,,,,,,,,,,,,
3/27/2011,2.531424273,,,,,,,,,,,,,,,
3/28/2011,2.531424273,,,,,,,,,,,,,,,
3/29/2011,2.531424273,,,,,,,,,,,,,,,
3/30/2011,2.531424273,,,,,,,,,,,,,,,
3/31/2011,3.04532636,,,,,,,,,,,,,,,
4/1/2011,3.04532636,,,,,,,,,,,,,,,
4/2/2011,3.04532636,,,,,,,,,,,,,,,
4/3/2011,3.04532636,,,,,,,,,,,,,,,
4/4/2011,3.04532636,,,,,,,,,,,,,,,
4/5/2011,3.04532636,,,,,,,,,,,,,,,
4/6/2011,3.04532636,,,,,,,,,,,,,,,
4/7/2011,3.04532636,,,,,,,,,,,,,,,
4/8/2011,3.04532636,,,,,,,,,,,,,,,
4/9/2011,3.04532636,,,,,,,,,,,,,,,
4/10/2011,3.04532636,,,,,,,,,,,,,,,
4/11/2011,3.04532636,,,,,,,,,,,,,,,
4/12/2011,3.04532636,,,,,,,,,,,,,,,
4/13/2011,3.04532636,,,,,,,,,,,,,,,
4/14/2011,3.04532636,,,,,,,,,,,,,,,
4/15/2011,3.04532636,,,,,,,,,,,,,,,
4/16/2011,3.04532636,,,,,,,,,,,,,,,
4/17/2011,3.04532636,,,,,,,,,,,,,,,
4/18/2011,3.04532636,,,,,,,,,,,,,,,
4/19/2011,3.04532636,,,,,,,,,,,,,,,
4/20/2011,3.04532636,,,,,,,,,,,,,,,
4/21/2011,3.04532636,,,,,,,,,,,,,,,
4/22/2011,3.04532636,,,,,,,,,,,,,,,
4/23/2011,3.04532636,,,,,,,,,,,,,,,
4/24/2011,3.04532636,,,,,,,,,,,,,,,
4/25/2011,3.04532636,,,,,,,,,,,,,,,
4/26/2011,3.04532636,,,,,,,,,,,,,,,
4/27/2011,3.04532636,,,,,,,,,,,,,,,
4/28/2011,3.04532636,,,,,,,,,,,,,,,
4/29/2011,3.04532636,,,,,,,,,,,,,,,
4/30/2011,3.04532636,,,,,,,,,,,,,,,
5/1/2011,3.04532636,,,,,,,,,,,,,,,
5/2/2011,3.04532636,,,,,,,,,,,,,,,
5/3/2011,3.04532636,,,,,,,,,,,,,,,
5/4/2011,3.04532636,,,,,,,,,,,,,,,
5/5/2011,3.04532636,,,,,,,,,,,,,,,
5/6/2011,3.04532636,,,,,,,,,,,,,,,
5/7/2011,3.04532636,,,,,,,,,,,,,,,
5/8/2011,3.04532636,,,,,,,,,,,,,,,
5/9/2011,3.04532636,,,,,,,,,,,,,,,
5/10/2011,3.04532636,,,,,,,,,,,,,,,
5/11/2011,3.04532636,,,,,,,,,,,,,,,
5/12/2011,3.04532636,,,,,,,,,,,,,,,
5/13/2011,3.04532636,,,,,,,,,,,,,,,
5/14/2011,3.04532636,,,,,,,,,,,,,,,
5/15/2011,3.04532636,,,,,,,,,,,,,,,
5/16/2011,3.04532636,,,,,,,,,,,,,,,
5/17/2011,3.04532636,,,,,,,,,,,,,,,
5/18/2011,3.04532636,,,,,,,,,,,,,,,
5/19/2011,3.04532636,,,,,,,,,,,,,,,
5/20/2011,3.04532636,,,,,,,,,,,,,,,
5/21/2011,3.04532636,,,,,,,,,,,,,,,
5/22/2011,3.04532636,,,,,,,,,,,,,,,
5/23/2011,3.04532636,,,,,,,,,,,,,,,
5/24/2011,3.04532636,,,,,,,,,,,,,,,
5/25/2011,3.04532636,,,,,,,,,,,,,,,
5/26/2011,3.303239852,,,,,,,,,,,,,,,
5/27/2011,3.303239852,,,,,,,,,,,,,,,
5/28/2011,3.303239852,,,,,,,,,,,,,,,
5/29/2011,3.303239852,,,,,,,,,,,,,,,
5/30/2011,3.303239852,,,,,,,,,,,,,,,
5/31/2011,3.303239852,,,,,,,,,,,,,,,
6/1/2011,3.303239852,,,,,,,,,,,,,,,
6/2/2011,3.303239852,,,,,,,,,,,,,,,
6/3/2011,3.303239852,,,,,,,,,,,,,,,
6/4/2011,3.303239852,,,,,,,,,,,,,,,
6/5/2011,3.303239852,,,,,,,,,,,,,,,
6/6/2011,3.303239852,,,,,,,,,,,,,,,
6/7/2011,3.303239852,,,,,,,,,,,,,,,
6/8/2011,3.303239852,,,,,,,,,,,,,,,
6/9/2011,3.303239852,,,,,,,,,,,,,,,
6/10/2011,3.303239852,,,,,,,,,,,,,,,
6/11/2011,3.303239852,,,,,,,,,,,,,,,
6/12/2011,3.303239852,,,,,,,,,,,,,,,
6/13/2011,3.303239852,,,,,,,,,,,,,,,
6/14/2011,3.303239852,,,,,,,,,,,,,,,
6/15/2011,3.303239852,,,,,,,,,,,,,,,
6/16/2011,3.303239852,,,,,,,,,,,,,,,
6/17/2011,3.303239852,,,,,,,,,,,,,,,
6/18/2011,3.303239852,,,,,,,,,,,,,,,
6/19/2011,3.303239852,,,,,,,,,,,,,,,
6/20/2011,3.303239852,,,,,,,,,,,,,,,
6/21/2011,3.303239852,,,,,,,,,,,,,,,
6/22/2011,3.303239852,,,,,,,,,,,,,,,
6/23/2011,3.303239852,,,,,,,,,,,,,,,
6/24/2011,3.303239852,,,,,,,,,,,,,,,
6/25/2011,3.303239852,,,,,,,,,,,,,,,
6/26/2011,3.303239852,,,,,,,,,,,,,,,
6/27/2011,3.303239852,,,,,,,,,,,,,,,
6/28/2011,3.303239852,,,,,,,,,,,,,,,
6/29/2011,3.303239852,,,,,,,,,,,,,,,
6/30/2011,3.303239852,,,,,,,,,,,,,,,
7/1/2011,3.303239852,,,,,,,,,,,,,,,
7/2/2011,3.303239852,,,,,,,,,,,,,,,
7/3/2011,3.303239852,,,,,,,,,,,,,,,
7/4/2011,3.303239852,,,,,,,,,,,,,,,
7/5/2011,3.303239852,,,,,,,,,,,,,,,
7/6/2011,3.303239852,,,,,,,,,,,,,,,
7/7/2011,3.303239852,,,,,,,,,,,,,,,
7/8/2011,3.303239852,,,,,,,,,,,,,,,
7/9/2011,3.303239852,,,,,,,,,,,,,,,
7/10/2011,3.303239852,,,,,,,,,,,,,,,
7/11/2011,3.303239852,,,,,,,,,,,,,,,
7/12/2011,3.303239852,,,,,,,,,,,,,,,
7/13/2011,3.303239852,,,,,,,,,,,,,,,
7/14/2011,3.303239852,,,,,,,,,,,,,,,
7/15/2011,3.303239852,,,,,,,,,,,,,,,
7/16/2011,3.303239852,,,,,,,,,,,,,,,
7/17/2011,3.303239852,,,,,,,,,,,,,,,
7/18/2011,3.303239852,,,,,,,,,,,,,,,
7/19/2011,3.303239852,,,,,,,,,,,,,,,
7/20/2011,3.303239852,,,,,,,,,,,,,,,
7/21/2011,3.303239852,,,,,,,,,,,,,,,
7/22/2011,3.303239852,,,,,,,,,,,,,,,
7/23/2011,3.303239852,,,,,,,,,,,,,,,
7/24/2011,3.303239852,,,,,,,,,,,,,,,
7/25/2011,3.303239852,,,,,,,,,,,,,,,
7/26/2011,3.303239852,,,,,,,,,,,,,,,
7/27/2011,3.303239852,,,,,,,,,,,,,,,
7/28/2011,3.303239852,,,,,,,,,,,,,,,
7/29/2011,3.303239852,,,,,,,,,,,,,,,
7/30/2011,3.303239852,,,,,,,,,,,,,,,
7/31/2011,3.303239852,,,,,,,,,,,,,,,
8/1/2011,3.303239852,,,,,,,,,,,,,,,
8/2/2011,3.303239852,,,,,,,,,,,,,,,
8/3/2011,3.303239852,,,,,,,,,,,,,,,
8/4/2011,3.303239852,,,,,,,,,,,,,,,
8/5/2011,3.303239852,,,,,,,,,,,,,,,
8/6/2011,3.303239852,,,,,,,,,,,,,,,
8/7/2011,3.303239852,,,,,,,,,,,,,,,
8/8/2011,3.303239852,,,,,,,,,,,,,,,
8/9/2011,3.303239852,,,,,,,,,,,,,,,
8/10/2011,3.303239852,,,,,,,,,,,,,,,
8/11/2011,3.303239852,,,,,,,,,,,,,,,
8/12/2011,3.303239852,,,,,,,,,,,,,,,
8/13/2011,3.303239852,,,,,,,,,,,,,,,
8/14/2011,3.303239852,,,,,,,,,,,,,,,
8/15/2011,3.303239852,,,,,,,,,,,,,,,
8/16/2011,3.303239852,,,,,,,,,,,,,,,
8/17/2011,3.303239852,,,,,,,,,,,,,,,
8/18/2011,3.303239852,,,,,,,,,,,,,,,
8/19/2011,3.303239852,,,,,,,,,,,,,,,
8/20/2011,3.303239852,,,,,,,,,,,,,,,
8/21/2011,3.303239852,,,,,,,,,,,,,,,
8/22/2011,3.303239852,,,,,,,,,,,,,,,
8/23/2011,3.303239852,,,,,,,,,,,,,,,
8/24/2011,3.303239852,,,,,,,,,,,,,,,
8/25/2011,3.303239852,,,,,,,,,,,,,,,
8/26/2011,3.303239852,,,,,,,,,,,,,,,
8/27/2011,3.303239852,,,,,,,,,,,,,,,
8/28/2011,3.303239852,,,,,,,,,,,,,,,
8/29/2011,3.303239852,,,,,,,,,,,,,,,
8/30/2011,3.303239852,,,,,,,,,,,,,,,
8/31/2011,3.303239852,,,,,,,,,,,,,,,
9/1/2011,3.303239852,,,,,,,,,,,,,,,
9/2/2011,3.303239852,,,,,,,,,,,,,,,
9/3/2011,3.303239852,,,,,,,,,,,,,,,
9/4/2011,3.303239852,,,,,,,,,,,,,,,
9/5/2011,3.303239852,,,,,,,,,,,,,,,
9/6/2011,3.303239852,,,,,,,,,,,,,,,
9/7/2011,3.303239852,,,,,,,,,,,,,,,
9/8/2011,3.303239852,,,,,,,,,,,,,,,
9/9/2011,3.303239852,,,,,,,,,,,,,,,
9/10/2011,3.303239852,,,,,,,,,,,,,,,
9/11/2011,3.303239852,,,,,,,,,,,,,,,
9/12/2011,3.303239852,,,,,,,,,,,,,,,
9/13/2011,3.303239852,,,,,,,,,,,,,,,
9/14/2011,3.303239852,,,,,,,,,,,,,,,
9/15/2011,3.303239852,,,,,,,,,,,,,,,
9/16/2011,3.303239852,,,,,,,,,,,,,,,
9/17/2011,3.303239852,,,,,,,,,,,,,,,
9/18/2011,3.303239852,,,,,,,,,,,,,,,
9/19/2011,3.303239852,,,,,,,,,,,,,,,
9/20/2011,3.303239852,,,,,,,,,,,,,,,
9/21/2011,3.303239852,,,,,,,,,,,,,,,
9/22/2011,3.303239852,,,,,,,,,,,,,,,
9/23/2011,3.303239852,,,,,,,,,,,,,,,
9/24/2011,3.303239852,,,,,,,,,,,,,,,
9/25/2011,3.303239852,,,,,,,,,,,,,,,
9/26/2011,3.303239852,,,,,,,,,,,,,,,
9/27/2011,3.303239852,,,,,,,,,,,,,,,
9/28/2011,3.303239852,,,,,,,,,,,,,,,
9/29/2011,3.303239852,,,,,,,,,,,,,,,
9/30/2011,3.303239852,,,,,,,,,,,,,,,
10/1/2011,3.303239852,,,,,,,,,,,,,,,
10/2/2011,3.04532636,,,,,,,,,,,,,,,
10/3/2011,3.04532636,,,,,,,,,,,,,,,
10/4/2011,3.04532636,,,,,,,,,,,,,,,
10/5/2011,3.04532636,,,,,,,,,,,,,,,
10/6/2011,3.04532636,,,,,,,,,,,,,,,
10/7/2011,3.04532636,,,,,,,,,,,,,,,
10/8/2011,3.04532636,,,,,,,,,,,,,,,
10/9/2011,3.04532636,,,,,,,,,,,,,,,
10/10/2011,3.04532636,,,,,,,,,,,,,,,
10/11/2011,3.04532636,,,,,,,,,,,,,,,
10/12/2011,3.04532636,,,,,,,,,,,,,,,
10/13/2011,3.04532636,,,,,,,,,,,,,,,
10/14/2011,3.04532636,,,,,,,,,,,,,,,
10/15/2011,3.04532636,,,,,,,,,,,,,,,
10/16/2011,3.04532636,,,,,,,,,,,,,,,
10/17/2011,3.04532636,,,,,,,,,,,,,,,
10/18/2011,3.04532636,,,,,,,,,,,,,,,
10/19/2011,3.04532636,,,,,,,,,,,,,,,
10/20/2011,3.04532636,,,,,,,,,,,,,,,
10/21/2011,3.04532636,,,,,,,,,,,,,,,
10/22/2011,3.04532636,,,,,,,,,,,,,,,
10/23/2011,3.04532636,,,,,,,,,,,,,,,
10/24/2011,3.04532636,,,,,,,,,,,,,,,
10/25/2011,3.04532636,,,,,,,,,,,,,,,
10/26/2011,3.04532636,,,,,,,,,,,,,,,
10/27/2011,3.04532636,,,,,,,,,,,,,,,
10/28/2011,3.04532636,,,,,,,,,,,,,,,
10/29/2011,3.04532636,,,,,,,,,,,,,,,
10/30/2011,3.04532636,,,,,,,,,,,,,,,
10/31/2011,3.04532636,,,,,,,,,,,,,,,
11/1/2011,3.04532636,,,,,,,,,,,,,,,
11/2/2011,3.04532636,,,,,,,,,,,,,,,
11/3/2011,3.04532636,,,,,,,,,,,,,,,
11/4/2011,3.04532636,,,,,,,,,,,,,,,
11/5/2011,3.04532636,,,,,,,,,,,,,,,
11/6/2011,3.04532636,,,,,,,,,,,,,,,
11/7/2011,3.04532636,,,,,,,,,,,,,,,
11/8/2011,3.04532636,,,,,,,,,,,,,,,
11/9/2011,3.04532636,,,,,,,,,,,,,,,
11/10/2011,3.04532636,,,,,,,,,,,,,,,
11/11/2011,3.04532636,,,,,,,,,,,,,,,
11/12/2011,3.04532636,,,,,,,,,,,,,,,
11/13/2011,3.04532636,,,,,,,,,,,,,,,
11/14/2011,3.04532636,,,,,,,,,,,,,,,
11/15/2011,3.04532636,,,,,,,,,,,,,,,
11/16/2011,3.04532636,,,,,,,,,,,,,,,
11/17/2011,3.04532636,,,,,,,,,,,,,,,
11/18/2011,3.04532636,,,,,,,,,,,,,,,
11/19/2011,3.04532636,,,,,,,,,,,,,,,
11/20/2011,3.04532636,,,,,,,,,,,,,,,
11/21/2011,3.04532636,,,,,,,,,,,,,,,
11/22/2011,3.04532636,,,,,,,,,,,,,,,
11/23/2011,3.04532636,,,,,,,,,,,,,,,
11/24/2011,3.04532636,,,,,,,,,,,,,,,
11/25/2011,3.04532636,,,,,,,,,,,,,,,
11/26/2011,3.04532636,,,,,,,,,,,,,,,
11/27/2011,3.04532636,,,,,,,,,,,,,,,
11/28/2011,3.04532636,,,,,,,,,,,,,,,
11/29/2011,3.04532636,,,,,,,,,,,,,,,
11/30/2011,3.04532636,,,,,,,,,,,,,,,
12/1/2011,2.788055032,,,,,,,,,,,,,,,
12/2/2011,2.788055032,,,,,,,,,,,,,,,
12/3/2011,2.788055032,,,,,,,,,,,,,,,
12/4/2011,2.788055032,,,,,,,,,,,,,,,
12/5/2011,2.788055032,,,,,,,,,,,,,,,
12/6/2011,2.788055032,,,,,,,,,,,,,,,
12/7/2011,2.788055032,,,,,,,,,,,,,,,
12/8/2011,2.788055032,,,,,,,,,,,,,,,
12/9/2011,2.788055032,,,,,,,,,,,,,,,
12/10/2011,2.788055032,,,,,,,,,,,,,,,
12/11/2011,2.788055032,,,,,,,,,,,,,,,
12/12/2011,2.788055032,,,,,,,,,,,,,,,
12/13/2011,2.788055032,,,,,,,,,,,,,,,
12/14/2011,2.788055032,,,,,,,,,,,,,,,
12/15/2011,2.788055032,,,,,,,,,,,,,,,
12/16/2011,2.788055032,,,,,,,,,,,,,,,
12/17/2011,2.788055032,,,,,,,,,,,,,,,
12/18/2011,2.788055032,,,,,,,,,,,,,,,
12/19/2011,2.788055032,,,,,,,,,,,,,,,
12/20/2011,2.788055032,,,,,,,,,,,,,,,
12/21/2011,2.788055032,,,,,,,,,,,,,,,
12/22/2011,2.788055032,,,,,,,,,,,,,,,
12/23/2011,2.788055032,,,,,,,,,,,,,,,
12/24/2011,2.788055032,,,,,,,,,,,,,,,
12/25/2011,2.788055032,,,,,,,,,,,,,,,
12/26/2011,2.788055032,,,,,,,,,,,,,,,
12/27/2011,2.788055032,,,,,,,,,,,,,,,
12/28/2011,2.788055032,,,,,,,,,,,,,,,
12/29/2011,2.788055032,,,,,,,,,,,,,,,
12/30/2011,2.788055032,,,,,,,,,,,,,,,
12/31/2011,2.788055032,,,,,,,,,,,,,,,
1/1/2012,2.788055032,,,,,,,,,,,,,,,
1/2/2012,2.788055032,,,,,,,,,,,,,,,
1/3/2012,2.788055032,,,,,,,,,,,,,,,
1/4/2012,2.788055032,,,,,,,,,,,,,,,
1/5/2012,2.788055032,,,,,,,,,,,,,,,
1/6/2012,2.788055032,,,,,,,,,,,,,,,
1/7/2012,2.788055032,,,,,,,,,,,,,,,
1/8/2012,2.788055032,,,,,,,,,,,,,,,
1/9/2012,2.788055032,,,,,,,,,,,,,,,
1/10/2012,2.788055032,,,,,,,,,,,,,,,
1/11/2012,2.788055032,,,,,,,,,,,,,,,
1/12/2012,2.788055032,,,,,,,,,,,,,,,
1/13/2012,2.788055032,,,,,,,,,,,,,,,
1/14/2012,2.788055032,,,,,,,,,,,,,,,
1/15/2012,2.788055032,,,,,,,,,,,,,,,
1/16/2012,2.788055032,,,,,,,,,,,,,,,
1/17/2012,2.788055032,,,,,,,,,,,,,,,
1/18/2012,2.788055032,,,,,,,,,,,,,,,
1/19/2012,2.788055032,,,,,,,,,,,,,,,
1/20/2012,2.788055032,,,,,,,,,,,,,,,
1/21/2012,2.788055032,,,,,,,,,,,,,,,
1/22/2012,2.788055032,,,,,,,,,,,,,,,
1/23/2012,2.788055032,,,,,,,,,,,,,,,
1/24/2012,2.788055032,,,,,,,,,,,,,,,
1/25/2012,2.788055032,,,,,,,,,,,,,,,
1/26/2012,2.531424273,,,,,,,,,,,,,,,
1/27/2012,2.531424273,,,,,,,,,,,,,,,
1/28/2012,2.531424273,,,,,,,,,,,,,,,
1/29/2012,2.531424273,,,,,,,,,,,,,,,
1/30/2012,2.531424273,,,,,,,,,,,,,,,
1/31/2012,2.531424273,,,,,,,,,,,,,,,
2/1/2012,2.531424273,,,,,,,,,,,,,,,
2/2/2012,2.531424273,,,,,,,,,,,,,,,
2/3/2012,2.531424273,,,,,,,,,,,,,,,
2/4/2012,2.531424273,,,,,,,,,,,,,,,
2/5/2012,2.531424273,,,,,,,,,,,,,,,
2/6/2012,2.531424273,,,,,,,,,,,,,,,
2/7/2012,2.531424273,,,,,,,,,,,,,,,
2/8/2012,2.531424273,,,,,,,,,,,,,,,
2/9/2012,2.531424273,,,,,,,,,,,,,,,
2/10/2012,2.531424273,,,,,,,,,,,,,,,
2/11/2012,2.531424273,,,,,,,,,,,,,,,
2/12/2012,2.531424273,,,,,,,,,,,,,,,
2/13/2012,2.531424273,,,,,,,,,,,,,,,
2/14/2012,2.531424273,,,,,,,,,,,,,,,
2/15/2012,2.531424273,,,,,,,,,,,,,,,
2/16/2012,2.531424273,,,,,,,,,,,,,,,
2/17/2012,2.531424273,,,,,,,,,,,,,,,
2/18/2012,2.531424273,,,,,,,,,,,,,,,
2/19/2012,2.531424273,,,,,,,,,,,,,,,
2/20/2012,2.531424273,,,,,,,,,,,,,,,
2/21/2012,2.531424273,,,,,,,,,,,,,,,
2/22/2012,2.531424273,,,,,,,,,,,,,,,
2/23/2012,2.531424273,,,,,,,,,,,,,,,
2/24/2012,2.531424273,,,,,,,,,,,,,,,
2/25/2012,2.531424273,,,,,,,,,,,,,,,
2/26/2012,2.531424273,,,,,,,,,,,,,,,
2/27/2012,2.531424273,,,,,,,,,,,,,,,
2/28/2012,2.531424273,,,,,,,,,,,,,,,
2/29/2012,2.531424273,,,,,,,,,,,,,,,
3/1/2012,2.531424273,,,,,,,,,,,,,,,
3/2/2012,2.531424273,,,,,,,,,,,,,,,
3/3/2012,2.531424273,,,,,,,,,,,,,,,
3/4/2012,2.531424273,,,,,,,,,,,,,,,
3/5/2012,2.531424273,,,,,,,,,,,,,,,
3/6/2012,2.531424273,,,,,,,,,,,,,,,
3/7/2012,2.531424273,,,,,,,,,,,,,,,
3/8/2012,2.531424273,,,,,,,,,,,,,,,
3/9/2012,2.531424273,,,,,,,,,,,,,,,
3/10/2012,2.531424273,,,,,,,,,,,,,,,
3/11/2012,2.531424273,,,,,,,,,,,,,,,
3/12/2012,2.531424273,,,,,,,,,,,,,,,
3/13/2012,2.531424273,,,,,,,,,,,,,,,
3/14/2012,2.531424273,,,,,,,,,,,,,,,
3/15/2012,2.531424273,,,,,,,,,,,,,,,
3/16/2012,2.531424273,,,,,,,,,,,,,,,
3/17/2012,2.531424273,,,,,,,,,,,,,,,
3/18/2012,2.531424273,,,,,,,,,,,,,,,
3/19/2012,2.531424273,,,,,,,,,,,,,,,
3/20/2012,2.531424273,,,,,,,,,,,,,,,
